score;text;klasifikasi
-1;kira kejutan apa lagi yang akan diberikan ketar ketir dh tuh semua;Negatif
-1;saya berharap siapapun anda tetaplah bersimpati dengan rakyat jadilah ksatria pembela rakyat bongkarlah semua kebusukan yang tertutupi bantu kami menjadikan indonesia lebih baik mendapat pemimpin dan aparat yang jujur;Negatif
-1;saya agak sependapat dg anda ttg ini tapi saya gk mau menjudge siapa itu;Negatif
-1;astaghfirullah ini laptop kenapa lagi mau ngerjain tugas malah gini mana deadlinenya besok lagi kak help me;Negatif
-1;udah heboh buka an data bahkan akunnya sampe disuspend setelah kehebohan sambo dan kenaikan bbm malesin banget ga sih urusan beginian biasanya berujung urusan telorasinterorisme soalnya yg sudah sih gitu dan sering pake korban jiwa orang ga bersalah;Negatif
-1;nah bisa jadi mungkin ajah dia itu orang yang mau merusak kepercayaan anatara pemimpin negara dengan masyarakat;Negatif
-1;ad yg panik karena banyak data dan kebusukan yg dibongkar;Negatif
-1;dia udah sadar kok dan ketawa aja tadi ada yang bilang kalo dia bagian dari pemerintah makanya akunnya ga ilang lha sekarang beneran ilang;Negatif
-1;dikira semua orang saling kenal dan temenan apa;Negatif
-1;undang ke podcast deddy corbuzier kita pengen tau apa dibalik maksud membocorkan data penduduk file kasus tragedi file pemerintahan hingga para menteri ketua dpr hingga aktivis gw yakin hacker satu ini kemungkinan usianya diatas tahunan;Negatif
-1;aku ga tau malah kasus juragan soalnya lumayan lama ga aktif di twitter terakhir off gara ke bann device sama kadal buduk;Negatif
-1;alasan klasik pake kata kadrun udah tau sistem pemerintah sekarang bobrok dan disalahkan pak anies padahal ngak ngapainngapain sadar bang punya harga diri sikit jangan jadi alat pemerintah;Negatif
-1;padahal yg beli serti itu emang gak mau divak lg ogah udah ngrasain gak jelasnya kondisi tubuh habis dibaik baik scr sukarela maupun yg dipaksa;Negatif
-1;akun bjorka kena suspend akankah kembali lagi buktikan kalo lu bisa buka suspend;Negatif
-1;ayo lah bjorka jgn kalah lawan twitter terus di telegram juga kenapa hilang ga ada yg seru lagi nih semua pejabat belum pada dishare identitasnya;Negatif
-1;mang tolong anda bisa ngehack data orangorang yang korupsi di indonesia gak;Negatif
-1;oi tega amat sih sampai ngesuspend akun dah bagus akun itu sebar info kalau densi pakai uang negara untuk polarisasi orangorang;Negatif
-1;dari kita jadi tau kalo pemerintah tidak bisa melindungi data rakyatnya peduli lindungi my pertamina sim card bpjs bullshit kalo bilang aman lha wong kemkominfo nya aja kena doxing;Negatif
-1;sebentar lagi sepertinya akan muncul akun 'bjorka reborn' otak lo di rebond biar gk ngruwel kayak jemboot;Negatif
-1;bjorka kan ngepin twitnya yg bilang intinya jangan sampe akunnya ditangguhkan gara permintaan dari pemerintah indonesia padahal dia udah ngikutin rules dengan baik eh beneran dong disuspend akunnya wkwk;Negatif
-1;bg coba tolong cariin jodoh sya dong belom nemu nemu nihh;Negatif
-1;bongkar keburukan orang jahat jangan dilindungi;Negatif
-1;keknya udah agak flu halah manja amat kena ujan dikit flu;Negatif
-1;kalau ada rekam digital kemungkinan bisa ya kalau nggak ada ya hmm kayaknya perlu tanya ke mbah dukun nanti disembur pakai air kobokan wkwk;Negatif
-1;yah alamat flu dah bnyk minum dyah sm vit c biar gak drop imun ntr ky bjorka tuh;Negatif
-1;semua pejabat dah ya biar ketauan busuknya biar ga ada lagi kadrun cebong setuju;Negatif
-1;apanya yang mantep bapak itu udah pernah dibawa sampe pengdilan di ksus munir initapi di vonis bebas;Negatif
-1;gue bilang juga apa akun akan di suspended twitter bukan perintah indonesia loohh karena itu peraturan twitter follower terlalu cepat naik sikahkan baca peraturan twitter;Negatif
-1;iya gitulah entah orangorang kaya gitu itu kenapa ya bisa judgemental kaya gitu kasihan hehe kalau soal itu no comment;Negatif
-1;lalu muchdi purwopranjono itu juga nama lama yang sering disebutsebut ketika penyelidikan kasus munir artinya udah banyak orang tau masalah si muchdi ini udah dari belasan tahun lalu cuman sebagian besar pengguna sosmed saat ini yang lagi ramai bahas ini belum;Negatif
-1;it does matter kalo soal data kebanyakan orang kalo soal mau ngebobol data pertamina sij oke asal bukan data pribadi masyarakat aje;Negatif
-1;kayaknya sudah kena suspend doi;Negatif
-1;iya karena data nya perkara beginian masih tulisan tangan jadi agak sulit bjorka bongkar nya;Negatif
-1;emang kebijakan tweet dan peraturan menteri baru memungkinkan itu kok dia katanya lagi dikejar kan berarti sekarang pemerintah sedang menggunakan permen itu sekarang bersurat ke twitter nangguhkan dan meminta twitter menyerahkan data data tercatat nya;Negatif
-1;bwahahah akun ilang hahahaha ketar ketir yg kena leak dia;Negatif
-1;itu knapa di blur seh iya ya jd penasaran si pun sm seto udh nikah blm yaapa udh pernah nikah apa pnya anak ya;Negatif
-1;gw ga ngerti soal bocornya panama paper dr mana gw cmn ngertinya dokumen itu kan heboh bgt sampe mengguncang us kan lah maksud gw tuh knp si bjorka ini kok mlh milih buat ngrilis data pribadi para pejabat gitu lohhh btw kok akun heker udah ilang yaakk;Negatif
-1;hhhhhh ga bermutucorong oposisi kl dia benar ahli silakan buka para koruptor uangnya lari kemana saja kl hanya data bribadi pinjol juga bisa;Negatif
-1;bjorkanism cariin no kontak temen kampus gue yang suka ngilang itu dong gue kangen;Negatif
-1;kalo isu data kita dijual udah ada dari an pas awal pinjol ada sbenernya mereka buat mapping data org minjem duit cuman yg bodohnya knp dibiarin masa sistemnya sama aja kalo bin kayanya terlalu dah kalo begini;Negatif
-1;lah ko meniup win bukannya menghisap yaa proses difusi dari dalem keluar wkk;Negatif
-1;ada scene dimana rio dewanto memperkenalkan diri saya dewa apakah itu dia;Negatif
-1;lelucon apa lagi ini hahaha hacker internasional nyenggolnya denny siregar ini mah oposisi yg nyaru jadi hacker an ngaku tinggal di luar negeri;Negatif
-1;bingung mau senang atau sedih soalnya data pribadi banyak yang bocor tapi kalau ada yang nemenin bawaannya santai aja mah;Negatif
-1;engga kak even ktp ilang pun nanti foto ktpnya pake yang lama kecuali kl misal tadinya nonmus dn gak berhijab gt mau ganti ktp dan fotonya jd berhijab gt bisa;Negatif
-1;jangan jangan brorja dari kubu oerintah sehingga rakyat kena gocek;Negatif
-1;bro lu muncul dari awalnya ungkap kebocoran data dan lu jual tibatiba sekarang jadi peduli dengan politik indonesia damn to much stop it bentar lagi bakal kebongkar siapa sosok dibalik akun bjorka;Negatif
-1;gak usah heran banyak orang tua yg gak megang medsos apalagi twitter jadi pada milih puan apalagi jateng;Negatif
-1;sini sinii sung proses promo youtube prem famplan bulan k bulan k indplan bulan k bulan k mixplan bulan k bulan k bulan k payment ovo dana shopeepay gopay qris dm or whatsapp;Negatif
-1;itu udah di kasi tau rokoknya gudang garam signature kopinya kapal api signature;Negatif
-1;merinding sih pas baca bagian bekas korban politik mereka yang disingkirkan oleh negaranya;Negatif
-1;bukan karena langgar uu ite tapi karena takut bakal kebongkar semua busuknya pemerintahan;Negatif
-1;ini serius erick thohir cuma sma lah yang banyak potonya tuh yang bareng sandi uno sama mlutfi ex menteri perdagangan gimana dong;Negatif
-1;goblok makanya ikutin dari awal dia bahas denny karena ada reques dari orang;Negatif
-1;jd mumpung gak bayar lo embat semua kegoblokannya kwkwkwkwkwk goblok goblok;Negatif
-1;ini mh udh tau ni si muchdi udh dibebasin sama ma malah si heker cuma spill identitas dia doang si dalang nya masih blom jelas ayo bongkar dalang nya kalo bisa jangan cuman bisa bongkar identitas;Negatif
-1;nomor lama kali nomor lama gua juga dah dipake orang;Negatif
-1;di tahun yang sama data denny siregar bocor lewat telkomsel polisi bisa menangkap cepat pelaku tetapi lamban menangani kasus teror baik siber maupun ancaman pembunuhan terhadap cls fh ugm coba mungkin bisa lebih cepat untuk membantu memecahkan kasus ini;Negatif
-1;aku bakalan percaya kalau bjorka ini tau apakah dia beneran cinta sama aku lagian rahasia negara semua juga udah tau gausah diungkap;Negatif
-1;tahun pemerintah indonesia tidak mampu memberi jalan terang utk kasus pembunuhan munir sementara seorang anonim hanya membutuhkan waktu beberapa hari saja utk memecahkan kasusnya melalui keterangan dokumen negara let's fucking go man indonesians r with u;Negatif
-1;lanjutkan saya dukung anda saya sebagai wni sdah muak dengan kelakuan para pejabat yg gak mau cari ide yg bagus taunya naikkan bbm dan sengsarakan rakyat kecil;Negatif
-1;apapun motifnya kemunculan baguslah bikin istana puyengenak bener rakyat kecil di bikin puyeng gara kenaikan bbm tapi pejabat cengangas cengenges ongkang gajiangiliran ada yg nyenggol puyeng kebakaran jenggot;Negatif
-1;lu tau kalau lu dan selruh rakyat lu gak ada yg bisa njir rendah banget gw yg bikin aneh banyak yg gek merasa dirndahkan ni org gak bilang goverment tapi all ur people dih salut sama yg gak tersinggung;Negatif
-1;yok bisa yok bongkar biar tau kejahatan yg tertutup dibalik mereka;Negatif
-1;tante w cerita sendiri kok waktu dia pulang kampung ke dia beli sertifikat vaksin ketiga karena syarat naik pesawat kan smpe speechless dengernya;Negatif
-1;hei pak hello bagaimana jika berita yang disebarkan adalah fakta uu apa yang pantas untuk andakok berasa kebajaran jenggot takut amat kedoknya kebongkar;Negatif
-1;ini pengalihan isu bbm dan sambo deh aneh sekaleee ada hacker yang nantangin pihak sana sini dan dibiarkan pemerintah sampe semua orang lupa sambo juga jago mainin peran intelejen;Negatif
-1;lacak dia bang katanya mau bobol sistem utbk;Negatif
-1;saya sih setuju banget kalo membongkar asal dana badan survey yang suka mengatasnamakan rakyat kayak ini bagaimana dengan anda;Negatif
-1;kalau bjorka gak bisa bongkar data harun masiku fixed dia gak vaksin;Negatif
-1;cocok nih biar kapok semua pembohong itu;Negatif
-1;ini lembaga nya lagi di bongkar bobroknyaa makanyaa ber statement begituu biar ga keliatan bobroknya next madam puan dong;Negatif
-1;kasus ini kayak kasus yang ada di extraordinary attorney woo ya dia sengaja ngehack sebuah ecommerce biar si founder sadar untuk memperbaiki sistem keamanan ecommercenya cuma back storynya lebih dramatis ';Negatif
-1;jangan rang indo dia nih;Negatif
-1;demen ni gwbongkar semua kebusukan pejabat korup bro;Negatif
-1;lanjutkanbuka semua datanyakarena saya yakinbanyak data yang dimanipulasi untuk kepentingan politik dan oligarki;Negatif
-1;banyaknya peristiwa pada tahun di negeri ini dan semuanya viral semuanya muncul bergantian seolah tambal sulam di baju robek dan masih banyak lagi coba cek;Negatif
-1;upaya polri dan timsus pemburu hacker bjorka yang akan menggandeng lembaga luar negeri mendapat kritik dari anggota komisi iii dpr ri benny k harman;Negatif
-1;polri tak berhenti memburu peretas atau hacker bjorka bahkan polisi membuka peluang menggaet pihak luar negeri untuk ikut bergabung melakukan perburuan;Negatif
-1;hacker yang pernah meretas nasa ungkap siapa hacker bjorka putra aji adhari seorang hacker tanah air yang pernah meretas situs nasa memprediksi bahwa sosok dibalik hacker bjorka adalah;Negatif
-1;putra aji adhari ungkap perbedaan antara hacker dengan cracker bjorka masuk pada kategori yang mana;Negatif
-1;bjorka rupanya cukup cerdik menutupi jejak digitalnya hacker yang diduga berasal dari luar negeri itu memanfaatkan jasa orang lain untuk menghindari pantauan polisi;Negatif
-1;muhammad agung hidayatullah pemuda madiun menjadi tersangka yang menjadi salah satu bagian dari hacker bjorka;Negatif
-1;anaknya jadi tersangka terkait hacker bjorka ayah mah maafin agung kalau salah ketik;Negatif
-1;mahfud md klaim tak ada data penting yang bocor hacker bjorka tunggu saja waktunya;Negatif
-1;katanya dia hengker kelas rendah tapi kok masih salah tangkap awowkwkwk biar keliatan kerja ya;Negatif
-1;bersyukurnya ibu remaja yang dituduh sebagai bjorka ngaku sempat sedih saat anak diperiksa polisi baca selengkapnya;Negatif
-1;motif yang membocorkan dokumen presiden joko widodo yang diklaim rahasia dan data para pejabat akhirnya terungkap;Negatif
-1;saya menjual kaos distro hacker bjorka kaos keren kaos distro anonim seharga rp rp dapatkan produk ini hanya di shopee;Negatif
-1;detikjatim mah yang merupakan warga warga desa banjarsari kulon kecamatan dagangan mah diamankan sekitar pukul wib rabu waduh apakah salah tangkap kalian ada di pihak mana nih tementemen;Negatif
-1;soal hacker bjorka jubir partai garuda hacker itu menyampaikan data curian bukan malah membuat isu tanpa data;Negatif
-1;pemuda asal cirebon yang dianggap hacker bjorka buka suara tegas membantah kalau dirinya bukan hacker hanya video editor biasa;Negatif
-1;bjorka diduga kuat orang asli indonesia forum keamanan siber ungkap data miliar yang bocor dibeli dari orang lain;Negatif
-1;badan intelijen negara bin dan polri telah mengidentifikasi pelaku peretasan atau hacker bjorka berdasarkan penyelidikan yang telah dilakukan;Negatif
-1;soal hacker bjorka menko polhukam serius tangani kasus ini mahfud md belum ada rahasia negara yang bocor;Negatif
-1;pemerintah suruh hacker bjorka untuk jangan menyerang nggak masuk akal;Negatif
-1;semua elit tiba tiba berpikir ketika ada serangan jika tidak ada serangan mereka sekrang masih nonton tiktok;Negatif
-1;saya menjual kaos distro hacker bjorka kaos keren kaos distro anonim seharga rp rp ayo beli di shopee;Negatif
-1;disebut serangan cyber klasifikasi rendah namun tidak mampu mengatasi uu ite dan ruu pdp dijadikan ujung tombak tanpa teknologi hanya akan lebih memalukan;Negatif
-1;one klik big win member lain saja bisa menang masa kamu tidak ayo daftar kan diri anda di slot cashback rollinagan segera daftarkan;Negatif
-1;kebrutalan bjorka bikin penasaran cek perbedaan hacker cracker dan scammer yang bikin heboh indonesia;Negatif
-1;rakyat indonesia aneh segitu gampangnya dialihkan isu lain padahal kasus pembunuhan kemarin belum kelar dan sekarang menghilang bak ditelan bumi adakah hubungannya semua ini dengan munculnya bjorka;Negatif
-1;teruntuk kenapa pada saat pemilu lalu anda tidak mengawal data yang diduga banyak kecurangan;Negatif
-1;viral hacker bjorka bocorkan data pribadi pejabat nicho silalahi gue malah curiga itu cepu bukan hacker;Negatif
-1;sebelum bjorka menyerang data penting setiap org indonesia sudah bocor duluan tanpa di hack;Negatif
-1;bjorka hecker hahaha kominfo butuh proyek broo udah brapatahun tidur tanpa asupan dana dari kmarin nyari duit ancam blokar blokir sosmed hahaha pake logika;Negatif
-1;apa itu artificial intelligence ai yang digunakan bjorka simak fungsi dan sistem kerjanya;Negatif
-1;gegara hacker bjorka ringgo agus rahman ikut disorot warganet lantaran bikin guyonan seperti ini;Negatif
-1;setelah pesulap merah bongkar kejahatan dukun sekarang ada lagi pahlawan kita menmbongkar kebusukan indonesia;Negatif
-1;hacker bjorka yang mengklaim diri sebagai aktor di belakang layar peretasan informasi rahasia di kemenkominfo dan kemensetneg kembali menebar teror simak berita selengkapnya di;Negatif
-1;peretas bjorka sebut muchdi purwopranjono di balik kematian munir badarudin andi picunang entah mau menutupi isu terupdate;Negatif
-1;seru yaa lihat orang pada kocarkacir yuk yang aus yang aus minum dulu;Negatif
-1;rocky gerung soal hacker bjorka bongkar borok pemerintah mewakili keinginan rakyat;Negatif
-1;ini adalah era baru untuk menunjukkan secara berbeda tidak ada yang akan berubah jika orang bodoh masih diberi kekuatan yang sangat besar bjorka;Negatif
-1;jangan hanya indonesia yang bocor terus luar negeri juga haruss i have k ssn us;Negatif
-1;ini skenario dasar dlm politik sih gak jauh beda sama isu pki yg tiap mau pilpres selalu naik hacker yg motifnya krg jelas juga saya rasa sangat jarang;Negatif
-1;ga usah bilng ke gt lah pak polis tar di ejek lg ma sih loh pa nya yg membantu biar dpt duit pak buat pa juga hacker di bantu or bantuan yg nm nya hacker tuh ga perlu bantuan sapa pun pak krn die cerdas sendiri nya;Negatif
-1;dugaan saya ini anak bikin akun di lalu posting seolah dia bjorka karena dari keterangan ini dia jd tersangka karena postingan akun bjorkanism akun asli bjorka adalah bjorka;Negatif
-1;indonesia negara yang mudah dihancurkan karna ketidak percayaan kepada pemerintah dan aku salah satunya kalian harus milih hidup dengan alur ceritanya atau hidup dengan apa yg mereka tentukan;Negatif
-1;adapun peran tersangka merupakan bagian dari kelompok bjorka yang berperan sebagai penyedia channel telegram dengan nama channel bjorkanism;Negatif
-1;baru cari pelakunya terus jangan asal nuduh aja kasihan bro mereka gak salah apaapa di tuduh hacker bjorka inget namanya kebocoran data itu bahaya bro;Negatif
-1;adapun peran tersangka bagian dari kelompok bjorka yang berperan penyedia channel telegram bjorkanism kata kombes ade;Negatif
-1;mungkin dunia sedang batuk pilek sepertinya dari mulai perang polisi bunuh polisii hacker muncul sebagai pahlawan bertopeng bagi kaum minoritas dan buat deg degan para kaum atas;Negatif
-1;ecentio botol minum tumbler sport botol air botol minum ml ml hitam tumbler sports tahan bocor cangkir aluminium;Negatif
-1;hecker yang nyerang data indonesia kemungkinan gak cuma bisa jadi cuma yang brani tampil terang an buat nyerang tp fokus pemerintah buat nangkep aja gak cukup kebobolan data gini gak bisa anggep remeh;Negatif
-1;mentri kominfo akan dicopot gara gara ulah bjorka apa benar cek selengkap nya disini;Negatif
-1;ngakak profil hacker bjorka belum terbongkar tim cyber mabes polri salah tangkap malah diciduk sosok ini;Negatif
-1;dari sini nih bocornya yang kemarin ketahuan belum booster katanya saranin masayrakat biar bisa kemanamana wajib booster;Negatif
-1;sering merasa bahwa hidup seperti tidak memihak adalah awal bahwa itu ideal dan manusiawi mari tentukan arah hidup bahwa memang nafas bukan hanya untuk di dunia l;Negatif
-1;pesan moral kita adalah bjorka biarpun hari ini besokatau minggu depan pemerintah menangkap bjorka dia tidak akan hilang atau mati bjorka akan terus berinkernasi membongkar tangan kotor dan 'kedunguan' para pejabat yang mewakili rakyat;Negatif
-1;akun yg pertama saya tau itu yg asli ke sini nya kemungkinan akun akalakalan pihak lain yg bersinggungan sudah semakin maya dunia ini;Negatif
-1;maaf kata nih ygy istilah kata begini ehhh ko malah begitu kasih alasan yang rasional yakenapa itu bocah di jemput police ente kadangkadang;Negatif
-1;sepertinya masih bintang kalau ada bintang lebih yang mau main main ke indonesia gimana ya tolong hacker jangan gitu dong kan lucu kalau negara kita jadi bahan cobaan;Negatif
-1;blunder bjorka malah posting ledekan usai tim cyber crime polri tangkap seorang pemuda di madiun nyari saya;Negatif
-1;lagi nonton film pendek yandy laurens gara wan an bagus terus nemu sepuluh meter what a coincidence lihat dp nya mirip bjorka pas denger ernest sma nirina panggil nama anak agus gw googling;Negatif
-1;ulah hacker bjorka dari membocorkan data hingga buka informasi pribadi pejabat;Negatif
-1;saya yang lulusan d mi saja tidak mau ikut campur urusan yg seperti;Negatif
-1;leaked data ya bisa jadi datanya valid atau non valid karena setiap data harus di validasi untuk mengetahui data tersebut apakah benar valid atau tidak valid;Negatif
-1;astagfirullah rakyat menjerit unjuk rasa menolak kenaikan harga bbm di depan gedung parlemen dpr merayakan ulang tahun ketua dpr ri puan maharani saat rapat paripurnadpr tidak py empati ke rakyat bagaimana memandang hal ini share yaa;Negatif
-1;jika data pribadi mereka aja bisa diretas apalagi sumber berita sumber gambar twitter pasal ayat uu ite setiap orang dengan sengaja dan tanpa hak atau melawan hukum dengan cara apa pun mengubah menambah mengurangi;Negatif
-1;siapa tuh si tablo berani sebut nama gak njing jangan muka loe doang kayak babi nyali loe kayak tikus gembel loe njing;Negatif
-1;takut sih ketauhuah yang tolol menjabatlawong mantan maling bisa jadi caleglak gendeng ta ri;Negatif
-1;mau dia bocah mau dia anak baru gede pencapaian dia ya cuma ingin diakui org tolol indo akan kemampuannya di bidang peretasan gk akan bisa menurunkan harga bbm cabai dll gk bisa merubah calon presiden selanjutnya gak bisa;Negatif
-1;pemerintah kita kebingungan mau ngapain jadi mereka hanya bisa memohon kepada twitter untuk penghapusan akun bjorka padahal langkah terbaiknya itu memperbaiki keamanan cyber indonesia data yang bocor lebih miliyar;Negatif
-1;sumpah kalau saya disurvei saya akan tidak setuju sudah mahal siang ini mau isi pertalite spbu kosong semua;Negatif
-1;akun bjorka kena suspend lg wkwkwk katanya tenang itu tak akan lama lagi love you all;Negatif
-1;bg semoga lu org baik sebagai perantara org kecil yang di injak sma org yg hya mementingkan uang dari pada keadilan bg;Negatif
-1;gue kira ada penjelasanmya jir ternyata cuma gitu doang bisa jadi ini cuma pengalihan issue bbm sama sambo dah ngapain up masalah yg uda kadaluarsa beberapa hari tapi kebeneran emang harus diungkap nitip jwalan apprem yh;Negatif
-1;di otak si ruhut cuma ada kata kadrun lagi mabok kadrun biasanya kalau sudah benci jadi cinta benci kadrun jadi cinta kadrunhahahamerdeka cuy lu di sebut kadrun tuh;Negatif
-1;gausah pamer gambar gtunya pamer kalo dah nemu bjorka nya bung mpret;Negatif
-1;nggak sih mas kompilasi statement nya soal data security itu cukup bikin kita semua garuk kepala padahal ga punya kutu;Negatif
-1;bang kejadian gini gak cuma kali saja database dispendukcapil pernah juga diretas kominfo itu garis depan dunia cyber kita kenapa tetap bebal saja dan tidak pernah belajar seharusnya berterimakasih kepada para hacker yang sudah pernah beri peringatan;Negatif
-1;usai membocorkan datadata penting pejabat tinggi akun twitter bjorka akhirnya hilang akun dengan nama bjorkanism itu di suspend karena dianggap melanggar ketentuan twitter selengkapnya di sini;Negatif
-1;tapi paling tidak khususnya di indonesia kita ga bakal bener berangkat dari sebenernya sudah ada beberapa lembaga baik dari sektor publik atau privat yang menjalankan bisnis model terkait dengan teknologi identitas digital;Negatif
-1;selain sudah seharusnya penguatan kamsib mungkin bukan ide yg buruk juga kalau mengubah regulasi baik prosedur atau teknologi yg berkaitan tentang identifikasiotentikasi pengguna layanan yang saat ini masih menggunakan persyaratan dengan atribusi data yg sudah banyak bocor;Negatif
-1;yg hack itu si jim buat uji coba keamanan pada satekit china itu pun personal bukan bin rendah literasi kamu mas;Negatif
-1;gak semua woy beberapa data data nya ada disitu gw cek berapa data kaya johnny g plate denny siregar gak ada sama sekali tapi ada di bjorka;Negatif
-1;ini mah jantung pertahanan ri yang kenamiris geger twitter tni ad diduga kena retas fadli zon ini seperti markas diduduki musuh;Negatif
-1;netizen bongkar dong prestasi anies geger twitter tni ad diduga kena retas fadli zon ini seperti markas diduduki musuh;Negatif
-1;lanjut lagi nih geger twitter tni ad diduga kena retas fadli zon ini seperti markas diduduki musuh;Negatif
-1;mengalir sampai jauh nih pak bjorka geger twitter tni ad diduga kena retas fadli zon ini seperti markas diduduki musuh;Negatif
-1;herannya dari pihak cyber son bisa deteksi ini keberadaan orang main twitter atau ini bagian dari pengalihan isu;Negatif
-1;bapak pun dah salah malah ngotot akunnya pak bukan silapkan hadeeh;Negatif
-1;jangan menebar duri di jalanku bisa jadi mungkin besok kamu yang datang tanpa alas kaki;Negatif
-1;hacker bjorka teror dan bongkar identitas pejabat negara ini dari presiden hingga menteri tak luput dari aksinya;Negatif
-1;tolong jangan lagi ada yang meladeni pengacara dukun anggap saja dia setres yuk kita fokus ke white hacker alias hacker baik twitternya sudah hilang;Negatif
-1;akhirnya kena suspent lari ke telegram untuk update dan enggak butuh lama dia buat akun lagi;Negatif
-1;anis yang bikin bbm naik gara gara anies anis juga yang bikin bu puan dapet suprise pas diluar pada demo gara gara anies hahaha;Negatif
-1;dia hacker dek yang nyebarin atau bobol data para petinggi kasusnya munir dan data bin presiden sekarang akunnya kena suspend;Negatif
-1;loh coba liat akun hacker di tangguhkan itu sdh bukti dia hanya pengalihan isu kawal terus kenaikan bbm dan kasus rambo;Negatif
-1;hanya orang bodoh yang membodohi orang lain meskipun yang dibodohi memang bodoh;Negatif
-1;akun ini disuspend twitter bukan karena perintah kominfo tapi karena peraturan twitter dgn jumlah follower yg terlalu cepat naik peraturan twitter note itu akun twitter kadrun yg mencatut nama hacker asli dgn modal data yg sudah ada;Negatif
-1;cariin donk si harun masiku dah lama sekali nih orang ngilang;Negatif
-1;data rakyat bocor bodat data sunade bocor ketar ketir wkwk maybe be like;Negatif
-1;lebih keren data si deni siregar abu janda dan bizerrp yg lain yg tiba mereka muncul hanya memecah belah di jaman jokowi;Negatif
-1;keanehan bjorka dan kemungkinan plot twist yang terjadi eksistensi bjorka di twitter merupakan kejanggalan tokoh fanatik politik pembela pemerintah juga sepi senyap seakan akan sengaja dikasih panggung jam group telegram off jam malam wib dan aktif;Negatif
-1;sayangnya gak ada cctv di area itu kesaksian di coffe bean hanya dari org yang satunya mencabut kesaksian dan orgnya sudah meninggal;Negatif
-1;bcot buzer tolol yg masalah itu gerombolan lu kontol;Negatif
-1;lah baru tau kmren juga pernah gitu dia blok wkwk tapi besoknya muncul lagi lagian di telegram udh ada data yg gak diblur kok erick thohir puan deny siregar dll muncul;Negatif
-1;namun itu nampaknya hampil mustahil sihh kalau orang hacker bisa menguasai menghack twitter sepenuhnya kecuali dia organisasi hacker besar yg memiliki ratusan ribuan anggota hacker proffesional dan mereka bekerja sama utk mengambil alih twitter baru itu memungkinkan;Negatif
-1;nah bener fakta di negeri ini banyak pejabat titipan yang sama sekali ga kompeten di bidangnya padahal sdm rakyat indo banyak yang jago hack dan keamanan siber;Negatif
-1;hhhhh emang itu siapa sampai anda sebar data pinjol begitu hhhhhhhh sebentar dll ini lama arahnya mengerucut ke petamburan hhhhhh;Negatif
-1;pakah tidak sekedar mengalihkan isyu seharusnya kalau mau bongkar bongkar beneran telanjangi sekalian utk menguji apakah penguasa msh punya sifat malu ataukah tidak;Negatif
-1;dia orang indonesia yang pake server luar supaya katanya susah dilacak;Negatif
-1;wah jangan film sayap sayap patah dananya dari;Negatif
-1;bangke ayo audit lembaga negara yg piara buzzerp ngehe ngga rela uang pajak yg gw bayar utk hal sampah yang beginian;Negatif
-1;youtube premium famplan bulan k bulan k indplan bulan k bulan k mix plan bulan k bulan k bulan k akun seller k spay dana gopay ovo qris;Negatif
-1;sebenarnya relatif tak ada yg baru muchdi pr eks deputi v bin bidang penggalangan sudah divonis bebas pn jaksel des komnas ham sdg bekerja dgn tim adhocnya tugasnya cari bukti baru atau novum utk ungkap kasus tahun silam yg terancam kadaluarsa;Negatif
-1;benerkan org indo nih bjorka kalau dia org asing yakali ngikutin banget politik indonesia sampe tau siapa aja buzzer rp;Negatif
-1;kak open jasa lacak akun scammer tiket be the sun ngga kasian temen ku yang kena scam;Negatif
-1;lanjutkan aksimu bantai orang munafik yang berpura baik kepada rakyat bongkar semuanya permalukan mereka biar rakyat semua tau bahwa betapa kejam pemerintahan ini;Negatif
-1;udah terlanjur hidup sebagai warga wakanda intinya mah dahlah smoga data kita gaada disalahgunakan sama pihak asingnya toh dgn adanya kasus ini kita jadi tau betapa bobroknya sistem negara wakanda;Negatif
-1;cb buzerrp yg lain nya makan dr pajak jg x ketahuan kan buzerrp itu anjing nya istana;Negatif
-1;kalau dia berani dan bisa bongkar semua pejabat di indonesia i will call him superhero;Negatif
-1;banyak bgt itu no telpnya sialan kau tukang adu domba;Negatif
-1;kasus sambo jangan sampe tenggelam buat lanjutkan buka buka datanya tapi tetep kasus sambo dan berita bbm naik jangan sampe tenggelam era digital bukan era tv lagi jadi jangan sampe kena pengalihan isu;Negatif
-1;ora masuk skettt ini buka data sambo saja dan dan data pemilu curang data koruptor indonesia lebih bermanfaat;Negatif
-1;yo teman ku maaf aku hanya memakai bahasa indonesia karna aku tidak bisa mengetikbicara bahasa inggris namun aku pribadi sangat amat respek kepadamuterimakasih sudah mau melawan dan mempermalukan pemerintahan negaraku yang busuk ini hormat untuk mu;Negatif
-1;seorang pemuda berinisial mah asal madiun jawa timur diamankan oleh tim cyber mabes polri pada rabu karena diduga terkait dengan peretasan oleh hacker bjorka yang viral saat ini;Negatif
-1;sebut data yang disebarkan salah mahfud md remehkan hacker bjorka dia itu gak ada apaapanya;Negatif
-1;beberkan informasi soal bjorka hacker indonesia motifnya bukan politik hacker asal indonesia roy membeberkan sejumlah informasi terkait sosok peretas yang beberapa hari belakangan ini;Negatif
-1;hacker bjorka harus ditangkap tidak bisa sekadar mengimbau hacker untuk tidak menyerang;Negatif
-1;sebagai informasi bareskrim polri ternyata telah menetapkan pemuda di madiun bernama muhammad agung hidayatullah mah sebagai salah satu tersangka bagian dari hacker bjorka simak berita selengkapnya di;Negatif
